!			G1			A			enclitic particle
!			G1			A			vulture, bird in general							
!			G1			A			vulture, bird in general							
!			G1			A			tread							
!			G1			At			striking-power							
!! V 4			G1-X1-N5-Z1			At			striking-power							
!! V			G1-X1-N5			At			moment, instant, time in general							
!! 8 V			G1-X1-Z5-N5			At			moment, instant, time							
!! V 4			G1-X1-N5-Z1			At			moment, instant, time in general							
!! L			G1-X1-F9			At			moment, instant, time in general							
!! L V !			G1-X1-F9-N5			At			moment, instant, time in general							
FV			F3-X1-N5			At			moment, instant, time in general							
1 !! L V			M17-G1-X1-F9-N5			At			moment, instant, time in general							
t 5 < V <				N35-G21-V28-N5-V28				nHH				eternity, for ever				
t U < < V h				N35-G43A-V28-V28-N5-N23				nHH				eternity, for ever				
t 5 < e 7 . !				N35-G21-V28-S29-Z4-T14-A1				nHsy				Nubian				
. e 7 9				T14-S29-Z4-Z6				nHsy				Nubian				
t 5 < e -				N35-G21-V28-S29-A13				nHsy				Nubian				
t < e 7 . !				N35-V28-S29-Z4-T14-A1				nHsy				Nubian				
t 5 < i! U				N35-G21-V28-I10-X1-F18				nHDt				tooth, tusk				
ti < ! U				N35-I10-V28-X1-F18				nHDt				tusk				
t 5 < f! U				N35-G21-V28-D46-X1-F18				nHDt				tooth				
ti < 1 1 ! U 5				N35-I10-V28-M17-M17-X1-F18-Z2				nHDwt				teeth, tusks				
t B `				N35-Aa1-D40				nx				succour, protect, protection				
t B j h "				N35-Aa1-A97-N23-A2				nx				succour, protect, protection				
t B "				N35-Aa1-A2				nx				miserable				
t B K ! "				N35-Aa1-G43-X1-A2				nxwt				complaint, lamentation				
t B E				N35-Aa1-G37				nx				youthful, small ?, brief ? of sufferings				
t B ! E				N35-Aa1-X1-G37				nxt				youth abstract				
t B ,				N35-Aa1-M12				nxA				pendulous				
t B , !: p				N35-Aa1-M12-G1-Z7-K1				nxAw				fish - shaped pendant				
t B , !? 4				N35-Aa1-M12-G1-T31-Z1				nxA				knife				
t B , ! B , ! u				N35-Aa1-M12-G1-Aa1-M12-G1-S45				nxAxA				flail,				noun
t B B &				N35-Aa1-Aa1-G6				nxAxA				flail,				noun
u				S45				nxnxA				flail				noun
t B , ! B , ! u				N35-Aa1-M12-G1-Aa1-M12-G1-S45				nxAxA				pendulous				adjective
t B , ! B , ! B n				N35-Aa1-M12-G1-Aa1-M12-G1-Aa1-D54				nxAxA				ruffle hair				
t B q <				N35-Aa1-D58-Z9				nxb				open a mine, assign property to				
t B q < f 4				N35-Aa1-D58-Z9-N21-Z1				nxb				fresh land				
t B q < +				N35-Aa1-D58-Z9-Y1				nxb				stipulation				
t B q ! < + 5				N35-Aa1-D58-X1-Z9-Y1-Z2				nxbt				titulary, to cover, overlaid				
t B q ! +				N35-Aa1-D58-X1-Y1				nxbt				titulary,				
t B q ! < ,				N35-Aa1-D58-X1-Z9-V12				nxbt				titulary,				
6 q b Q				M22-D58-W24-O49				nxb				El Kab				locality
6 Q q				M22-O49-D58				nxb				El Kab				locality
6 q b ! 0				M22-D58-W24-X1-G16A				nxbt				Nekhbet goddess				
6 ! q				M22-X1-D58				nxbt				Nekhbet goddess				
t B q B q <				N35-Aa1-D58-Aa1-D58-Z9				nxbxb				draw back door bolt, throw open doors, crepitate of broken bones				
t B q t B q <				N35-Aa1-D58-N35-Aa1-D58-Z9				nxbxb				draw back door bolt, throw open doors, crepitate of broken bones				
O Q				O47-O49				nxn				Nekhen Hieraconpolis				locality
O 4				O47-Z1				nxn				Nekhen Hieraconpolis				locality
PQ				O48-O49				nxn				Nekhen Hieraconpolis				locality
Pt!				O48-N35-O1				nxn				Nekhen Hieraconpolis				locality
P				O48				nxn				Nekhen				locality
O t Q ! 4				O47-N35-O49-X1-Z1				nxn				Nekhen				locality
PQ 1 1				O48-O49-M17-M17				nxny				someone from Nekhen, a Nekhenite				
PQ K				O48-O49-G43				nxny				someone from Nekhen, a Nekhenite				
O 4 K				O47-Z1-G43				nxny				someone from Nekhen, a Nekhenite				
P+				O48-G11				nxny				someone from Nekhen, Nekhenite				
P!				O48-O1				nxn				shrine				
Pt! r 5				O48-N35-X1-N33-Z2				mxnmt				carnelian				
O t.! }				O47-N35-G14-X1-N33A				mxnmt				carnelian				
t B t 1				N35-Aa1-N35-A17				nxn				young, youthful, ...the younger				
t B t E				N35-Aa1-N35-G37				nxn				young, youthful,      the younger				
t B t K 1				N35-Aa1-N35-G43-A17				nxnw				child				
t B t 1				N35-Aa1-N35-A17D				nxnw				child				
t B t 1 !				N35-Aa1-N35-A17-A1				nxnw				child				
t B tb K 1 6				N35-Aa1-N35-W24-G43-A17-Z3				nxnw				youth abstract				
t B t 1				N35-Aa1-N35-A17				nxnw				youth abstract				
t B B &				N35-Aa1-Aa1-G6				nxx				flail				
t B B 5				N35-Aa1-Aa1-A21A				nxx				be old, old age				verb & noun
t# K! 8				N35-M3-Aa1-X1-A24				nxt				strong, victorious, stiff, hard				
8				A24				nxt				strong, victorious, stiff, hard				
`				D40				nxt				strong, victorious, stiff, hard				
t# B ! 8 d 4				N35-M3-Aa1-X1-A24-F34-Z1				nxt ib				confident				
t# B ! 8 \ 4				N35-M3-Aa1-X1-A24-D36-Z1				nxt a				strong of arm, adult, champion				
t# B ! 8 : 4				N35-M3-Aa1-X1-A24-D2-Z1				nxt Hr				violent				
t# B ! 8 c K "				N35-M3-Aa1-X1-A24-P8-G43-A2				nxt xrw				reis ?				
t# B ! 8 !				N35-M3-Aa1-X1-A24-A1				nxt				strong man, champion				
t# B ! ! `				N35-M3-Aa1-X1-X1-D40				nxtt				victory, stiffness				
t# B ! K `5				N35-M3-Aa1-X1-G43-D40-Z2				nxtw				strength, victory, hostages				
t# B ! `				N35-M3-Aa1-X1-D40				nxtw				strength, victory, hostages				
`5				D40-Z2				nxtw				victory				
tb R \				N35-F32-D26-D36				nX				bodily fluid				
t S 1				N35-W9-G17				nXnm				one of the seven sacred oils				
W 2 4				F20-F51B-Z1				ns				tongue				
W				F20				ns				tongue				
t W e 2				N35-F20-S29-F51B				ns				tongue				
! ! ! W 2 4				Q1-X1-O1-F20-F51B-Z1				st ns				speech				
t W ! U				N35-F20-X1-W11				nst				seat, throne				
U ! 4				W11-X1-Z1				nst				seat, throne				
U ! !				W11-X1-O1				nst				seat, throne				
U ! "				W11-X1-Q2				nst				seat, throne				
t W e '				N35-F20-S29-Q7				ns				flame				
te R ! p				N35-S29-Aa17-G1-T30A				nsA				type of knife				
t W e 7 K ! # 4				N35-F20-S29-Z4-G43-X1-M3-Z1				nsywt				javelin				
t W BK ! s				N35-F20-O34-G43-X1-N34				nsywt				javelin				
t W BK ! #				N35-F20-O34-G43-X1-M3				nsywt				javelin				
t W e 7 K ! s 4				N35-F20-S29-Z4-G43-X1-N34-Z1				nsywt				javelin				
t W e K ! '				N35-F20-S29-G43-X1-Q7				nswt				flame				
7 ! t				M23-X1-N35				nsw				King of Upper Egypt, king				
I				A41				nsw				king of Upper Egypt, king				
7 ! t H				M23-X1-N35-A40				nsw				King				
7 ! y !				M23-X1-L2-X1				nsw bit				King of Upper & Lower Egypt				
t BK '				N35-O34-G43-G7				nsw				King				
}				A299B				nsw				king				
7 ! t 1 1 :' 6				M23-X1-N35-M17-M17-Z7-G7-Z3				nsyw				Kings				
7 1 1 K 6				M23-M17-M17-G43-Z3				nsyw				Kings				
7 ! 1 1 K K 6				M23-X1-M17-M17-G43-A43B-Z3				nsyw				Kings				
7 ! t 1 1 H 6				M23-X1-N35-M17-M17-A40B-Z3				nsyw				kings				
7 ! t 1 1 +				M23-X1-N35-M17-M17-Y1				nsy				be king				
7 ! 1 1 +				M23-X1-M17-M17-Y1				nsy				be king				
7 ! t 1 1 ! + 5				M23-X1-N35-M17-M17-X1-Y1-Z2				nsyt				kingship				
7 ! 5				M23-X1-Z2				nsyt				kingship				
7 ! 1 1				M23-X1-M17-M17				nsyt				kingship				
7 1 1 ! +				M23-M17-M17-X1-Y1				nsyt				kingship				
7 ! 1 1 ! +				M23-X1-M17-M17-X1-Y1				nsyt				kingship				
7 ! t 1 1 : 8 ! 5				M23-X1-N35-M17-M17-Z7-A24-A1-Z2				nsyw				priests of Arsaphes ?				
t W e q "				N35-F20-S29-D58-A2				nsb				lap up, lick				
W q				F20-D58				nsb				lap up, lick				
t W q				N35-F20-D58				nsb				lap up, lick				
t W B# K p 5				N35-F20-O34-Q3-G43-T30A-Z2				nspw				wounds				
t B# K p 5				N35-O34-Q3-G43-T30A-Z2				nspw				wounds				
t B M ! l				N35-O34-D21-X1-I13				nsrt				royal serpent				
te M ! l				N35-S29-D21-X1-I13				nsrt				royal serpent				
t W B M ! k				N35-F20-O34-D21-X1-I12				nsrt				royal serpent				
t W e M '				N35-F20-S29-D21-Q7				nsr				flame				noun
te M '				N35-S29-D21-Q7				nsr				flame				
t W e '				N35-F20-S29-Q7				nsr				flame				noun
t W B M ! '				N35-F20-O34-D21-X1-Q7				nsrt				flame				noun
t W B M 7 '				N35-F20-O34-D21-Z4-Q7				nsry				flame of Uraeus againt enemies, be inflamed of wounds				verb
t W e M "				N35-F20-S29-D21-A2				nsr				anger ?				
t W B M \				N35-F20-O34-D21-D36				nsr				anoint injury				
te e				N35-S29-S29				nss				do damage to				
W ! 7 "				F20-X1-Z4-X2				nsty				type of bread				
t W B$" 5				N35-F20-O34-G4-M2-Z2				nstyw				shrub Alkanna Tinctoria				
tvn				N35-N37-D54				nS				expel from, divorce, drive apart husband & wife, put away a woman,				
tvp n				N35-N37-K1-D54				nS				expel from				
tv: R				N35-N37-Z7-D26				nSw				issue from wound, pemphigus				
tv:! R				N35-N37-Z7-X1-D26				nSwt				mucus				
tv! ;				N35-N37-X1-D3				nSt				hairdresser				
tv 1 1 ; `				N35-N37-M17-M17-D3-D40				nSy				dress hair				
t(! r 5				N35-M8-G1-N33-Z2				nSA				grains of sand				
tv K b 4				N35-N37-G43-W24-Z1				nSw				a vessel				
tv# K "				N35-N37-Q3-D19-A2				nSp				pant				
tv 1 ! }				N35-N37-G17-X1-P36B				nSmt				sacred barque of Osiris				
k				P36				nSmt				sacred barque of Osiris				
tv 1 ! G				N35-N37-G17-X1-O39				nSmt				green felspar				
tv 1 ! r 5				N35-N37-G17-X1-N33-Z2				nSmt				green felspar				
tv 1 K ! r 5				N35-N37-G17-G43-X1-N33-Z2				nSmwt				scales of fish				
tv 1 1 1 ! p 5				N35-N37-G17-M17-M17-X1-K1-Z2				nSmwt				scales of fish				
u 5				K6-Z2				nSmwt				scales of fish				
u				K6				nSmwt				scales of fish				
tvt 5				N35-N37-N35-E21				nSni				rage, storm, foul weather, disaster				
tvt 8				N35-N37-N35-A24				nSni				rage, storm, foul weather, disaster				
tvt U				N35-N37-N35-N4G				nSni				rage, storm, foul weather, disaster				
tvt 7 5				N35-N37-N35-Z4-E21				nSni				rage, storm, foul weather, disaster				
tvt}				N35-N37-N35-E244				nSni				rage, storm, foul weather, disaster				
tvt! 5 U				N35-N37-N35-X1-E21-N4E				nSnt				the doomed ?				
tvtv`				N35-N37-N35-N37-D40				nSnS				tear up documents				
tn \ :! k r 5				N35-N29-D36-Z7-X1-D51-N33-Z2				nqawt				notched sycamore figs				
tn K ! r 5				N35-N29-G43-X1-N33-Z2				nqawt				notched sycamore figs				
tn K ! ~				N35-N29-G43-X1-N35A				nqwt				moisture				
tn 1 ;				N35-N29-G17-D3				nqm				be bald				
tn 1 '				N35-N29-G17-C7				nqm				suffer, be afflicted				
tn 1 ! '				N35-N29-G17-X1-C7				nqmt				affliction				
tn M \				N35-N29-D21-D36				nqr				sift				
tn M : 3 4				N35-N29-D21-Z7-V19-Z1				nqrw				sieve				
t? m				N35-V31-D53				nk				copulate				
t?!"				N35-V31-G1-A2				nkA				meditate on, think about, take counsel				
t? 7 "				N35-V31-Z4-A2				nkA				meditate on, think about				
t?! 7 "				N35-V31-G1-Z4-A2				nkA				meditate on, think about				
t?!! "				N35-V31-G1-X1-A2				nkAt				plot				
t? t? 4				N35-V31-N35-T31-Z1				nkn				sword				
t? tp				N35-V31-N35-D57				nkn				harm, injury, be injured				
t? tp E				N35-V31-N35-D57-G37				nkn				harm, injury				noun
8 } t? tp				V24-Y1V-N35-V31-N35-D57				wD nkn				do harm, execute sentence				
t?! < +				N35-V31-X1-Z9-Y1				nkt				some, a little, something, piece of wood, profit, advantage				
t?! : E 5				N35-V31-X1-Z7-G37-Z2				nktw				some, a little				plural
t U <				N35-W11-Z9				ngi				break open, break up				
t U ! < 8				N35-W11-G1-Z9-A24				ngi				break open, break up				
t A A <				N35-V33-V33-Z9				ngi				break open, break up				
t U ! < 8				N35-W11-X1-Z9-A24				ngt				breach in dam				
t U 1 1 ! C				N35-W11-M17-M17-X1-Aa2				ngyt				breach of law, crime				
t U K C E				N35-W11-G43-Aa2-G37				ngw				loss				
t U !:!				N35-W11-G1-Z7-E1				ngAw				long horn bull				
t U K !				N35-W11-G43-E1				ngAw				long horn bull				
t U q <				N35-W11-D58-Z9				ngb				turn aside, divert				
t! t! s				N35-X1-N35-X1-F51				ntnt				diaphragm				
t! t! ]				N35-X1-N35-X1-F27				ntnt				intracranial diaphragm				
t< 1 R 7				N35-G28-G17-O50-Z4				ngmgm				conspire				
t PBPB+				N35-Aa15-O34-Aa15-O34-Y1				ngsgs				overflow				
t PBP 5				N35-Aa15-O34-Aa15-Z2				ngsgs				overflow				
t U U "				N35-W11-W11-A2				ngg				cackle of goose, screech of falcon				
t! 7				N35-X1-Z4				nty				who, which				
t! !				N35-X1-X1				ntt				that				
t! 1 ! 1 n				N35-X1-M17-X1-M17-D54				nitit				impede				
t! \ 4 + 5				N35-X1-D36-Z1-Y1-Z2				nt a				custom, habit, rite, ritual, routine, duty, execution of task, organize				
t! \ + 5				N35-X1-D36-Y1-Z2				nt a				rite, ritual				
t! # :				N35-X1-Q3-Z7				nt pw				it is the fact that.......				
t! q W				N35-X1-D58-F20				ntb				scorch, parch				
t! h				N35-X1-I9				ntf				he, belongs to him				independent pronoun
t! h				N35-X1-I9				nty .f				which he.......				
t! ?				N35-X1-V31				nty .k				which you.......				
t! h				N35-X1-I9				n it .f				to his father				
t! h~ 8				N35-X1-I9-N35A-A24				ntf				besprinkle				
t! e				N35-X1-S29				nts				she				independent pronoun
t! B				N35-X1-O34				nts				she				independent pronoun
t! e t 5				N35-X1-S29-N35-Z2				ntsn				they				independent pronoun - plural
t! Bt				N35-X1-O34-N35				ntsn				they				independent pronoun - plural
t! v~ 8				N35-X1-N37-N35A-A24				ntS				besprinkle				
t! ?				N35-X1-V31				ntk				you, belongs to you				independent pronoun
t! -				N35-X1-V13				ntT				you				independent pronoun - feminine
t! !				N35-X1-X1				ntT				you				independent pronoun - feminine
t! - t 5				N35-X1-V13-N35-Z2				ntTn				you				independent pronoun - plural
t! ! t 5				N35-X1-X1-N35-Z2				ntTn				you				independent pronoun - plural
t- t-! ,				N35-V13-N35-V13-X1-T12				nTnT				bladder				
3 4				R8-Z1				nTr				god				
3 H				R8-A40				nTr				god				
3 e				R8-F35				nfr nTr				the good god				
3 |				R8-O29V				aA nTr				the great god				
3 '				R8-G7				nTr				god				
3 3 3				R8-R8-R8				nTrw				gods				
t& & &				N35-M6-M6-M6				nTrw				gods				plural
3 ! M ! k				R8-X1-D21-X1-I12				nTrt				goddess				
3 M ! 8 k				R8-D21-X1-Z5-I12				nTrt				goddess				
3 ! M				R8-X1-D21				nTr				godhood, divinity				
3 ! M ! B				R8-X1-D21-X1-D10				nTrt				divine eye				
3 ! M 7 +				R8-X1-D21-Z4-Y1				nTry				divine, sacred				
3 M				R8-D21				nTry				divine, sacred				
3 ! M +				R8-X1-D21-Y1				nTry				divine, sacred				
3				R8				nTry				divine, sacred				
3 ! M :#				R8-X1-D21-Z7-M3				nTrw				sacred pole				
3 ! M 7 8 !				R8-X1-D21-Z4-Z5-V1				nTry				magic cord				
3 3 ! M ! 7 Y				R8-R8-X1-D21-X1-Z4-U19				nTrty				adze used in Opening of the mouth				
3 ! M 1 1 ! r 5				R8-X1-D21-M17-M17-X1-N33-Z2				nTryt				natron ?				
3 M ! r 5				R8-D21-X1-N33-Z2				ntryt				natron ?				
t-- K ! 5				N35-V13-V13-G43-V1-Z2				nTTw				bonds				
t! ! K !				N35-X1-X1-G43-V1				nTTw				bonds				
tfq }				N35-D46-D58-D118				ndb				sip				
tiq "				N35-I10-D58-A2				ndb				sip				
tfq : `				N35-D46-D58-Z7-D40				ndb				band door with metal				
tfq 1 1 ! d				N35-D46-D58-M17-M17-X1-S28				ndbyt				bunt ? of sail				
tfq K ! h 4 5				N35-D46-D58-G43-X1-N23-Z1-Z2				ndbwt				area, extent				
tfq ! h }				N35-D46-D58-X1-N23-N33A				ndbwt				area, extent				
tfq fq n n }				N35-D46-D58-D46-D58-N29-N29-D82				ndbdb				sip				
ti! 4				N35-I10-X1-Z1				nDt				serf, serfs				
ti! ! p 5				N35-I10-X1-A1-B1-Z2				nDt				serf, serfs				
cb \				Aa27-W24-D36				nD				grind				
tic				N35-I10-Aa27				nD				grind				
cb : O 5				Aa27-W24-Aa7-U9-Z2				nD				flour				
cb 5				Aa27-W24-Z2				nD				flour				
cb K }				Aa27-W24-G43-A143A				nDw				miller				
cb ! lp 6				Aa27-W24-X1-Z4A-B1-Z3				nDtyw				maidservants ?				
ti\ b "				N35-I10-Aa27-W24-A2				nD				take counsel, ask advice, consult, enquire about, call upon, utter				
\ b "				Aa27-W24-A2				nD				enquire about something				verb transitive
\ b				Aa27-W24				nD				take counsel, ask advice				verb intransitive
\ b \				Aa27-W24-D36				nD				save, protect, guard against magic, make good harm, protection, protector				
\				Aa27				nD				save, protect				verb
t\				N35-Aa27				nD				save, protect				verb
ti\ b +				N35-I10-Aa27-W24-Y1				nD				save, protect				verb
\ b +				Aa27-W24-Y1				nD				protection				noun
ti\ b +				N35-I10-Aa27-W24-Y1				nD				confer office, appoint someone				
ti\				N35-I10-Aa27				nD				confer office on				
\ b " M 4				Aa27-W24-A2-D21-Z1				nD r				take counsel, consult, question, greet				
ti\ , M 4				N35-I10-Aa27-Y2-D21-Z1				nD r				greet				
ti\ b K ! + 5 M 4				N35-I10-Aa27-W24-G43-X1-Y1-Z2-D21- Z1				nDwt r				counsel, consultation, oracle, greeting				
\ ! K M 4				Aa27-X1-G43-D21-Z1				nDwt r				counsel				
\ i! M 4				Aa27-I10-X1-D21-Z1				nDwt r				counsel				
ti\ " : 4				N35-I10-Aa27-A2-D2-Z1				nD Hr				greet, protect, protection				
\ :				Aa27-D2				nD Hr				greet				
\ b +: 4				Aa27-W24-Y1-D2-Z1				nD Hr				protect				
\ b " : 4				Aa27-W24-A2-D2-Z1				nD Hr				greet				
\ b ! : 4				Aa27-W24-X1-D2-Z1				nDt Hr				gifts				
\ i:				Aa27-I10-D2				nDt Hr				gifts				
ti\ b " B M ! +				N35-I10-Aa27-W24-A2-Aa1-D21-X1-Y1				nD xrt				greet, pay one's respects, greeting !				
\ b " B M ! + 5				Aa27-W24-A2-Aa1-D21-X1-Y1-Z2				nD xrt				greeting !				
\ ib B M !				Aa27-I10-W24-Aa1-D21-X1				nD xrt				greet				
\ b ! 7 `				Aa27-W24-X1-Z4-D40				nDty				protector				
ti\ g				N35-I10-Aa27-U33				nDty				protector				
\ b ! !				Aa27-W24-X1-X1				nDtt				protectress				
\ b d				Aa27-W24-S28				nD				thread				
ti\				N35-I10-A27				nD				thread				
tb ! M "				N35-U28-G1-F10-A2				nDA				parch with thirst				
tb ! < 5				N35-U28-G1-Z9-Z2				nDAw				chips of stone				
tb ! G				N35-U28-G1-O39				nDA				measure for loaves & dates				
tb G				N35-U28-O39				nDA				measure for loaves & dates				
tb "				N35-U28-M2				nDA				measure for loaves & dates				
ti 1 1 ! E				N35-I10-M17-M17-X1-G37				nDyt				baseness				
tk 1 1 ! H				N35-N26-M17-M17-X1-F5				nDyt				baseness				
= 1 !				M29-G17-M1				nDm				carob tree ?				
= f				M29-M1A				nDm				carob tree ?				
= 1 }				M29-G17-Y1V				nDm				sweet of flavour, odour, pleasant, pleasing, well, hale, comfortable of patient				
=				M29				nDm				sweet of flavour, odour				
ti 1 +				N35-I10-G17-Y1				nDm				pleasant, pleasing				
ti = 1				N35-I10-M29-G17				nDm				well, hale, comfortable, joy				
= 1 } d 4				M29-G17-Y1V-F34-Z1				nDm ib				joyful				
= 1 1 1 1 ! m 5				M29-G17-G17-M17-M17-X1-D53-Z2				nDmmyt				passion				
ti = 1 1 ! m				N35-I10-M29-G17-G17-X1-D53				nDmmyt				passion				
titi\ b "				N35-I10-N35-I10-aA27-W24-A2				nDnD				confer, take advice, consult, advice, counsel				
t\ b +t\ b +				N35-Aa27-W24-Y1-N35-Aa27-W24-Y1				nDnD				consult someone				verb transitive
\ b \ b "				Aa27-W24-Aa27-W24-A2				nDnD				advice, counsel				noun
t D M 8				N35-M36-D21-A24				nDrw				grasp, hold fast, catch, arrest, take possession, observe regulations				
t D M 8				N35-M36-D21-A24				nDrw				grasp, hold to orders, follow journeys, draw tight lips of wound				
t D `				N35-M36-D40				nDrw				grasp, hold fast				verb
t D M ! 8				N35-M36-D21-X1-A24				nDrt				imprisonment, suppression of wrong				
t D !				N35-M36-X1				nDrt				imprisonment				
ti < ! U				N35-I10-V28-X1-F18				nHDt				tooth				
tie E				N35-I10-S29-G37				nDs				little / small of size, dim of eyes, dull of ears, poor of appetite,				
E				G37				nDs				little / small of size, dim of eyes, dull of ears, poor of appetite				
tie E !				N35-I10-S29-G37-A1				nDs				commoner, citizen, good fellow in half contemptuous address				
ti\ e E !				N35-I10-Aa27-S29-G37-A1				nDs				commoner, citizen				
tie K E 5				N35-I10-S29-G43-G37-Z2				nDsw				low estate				
ti Bi B '				N35-I10-O34-I10-O34-Q7				nDsDs				burn				verb transitive
M				D21				r				to, at, concerning, more than, from				preposition
M			D21			r			so that, until, according as				conjunctive			
M			D21			r			indicates futurity							
1 M			M17-D21			r			to, at, concerning, more than, so that, until, according as							
M			D21			r			a  part in fractions				1/320th HqAt			
M 4 }			D21-Z1-N33A			r			fractions							
M 4			D21-Z1			r			mouth, opening, utterance, speech, language, intent							
`! 5 M 4			I1-G1-Z2-D21-Z1			aSA r			chatter							
M 4 ~			D21-Z1-N35A			r			water's edge							
M 4			D21-Z1			r			water's edge							
M 4 F			D21-Z1-G38			r			goose, goose shaped cake, goose shaped incense							
M 4 d 4			D21-Z1-F34-Z1			r ib			chest							
M 4 \ ! 7 s s			D21-Z1-D36-X1-Z4-F51-F51			r aty			joints arm and leg							
M 4 \ 4			D21-Z1-D36-Z1			r awy			end, limit, beside, near							
M 4 \ \			D21-Z1-D36-D36			r awy			hands, actions							
M 4 \ \ : 7			D21-Z1-D36-D36-Z7-Z4			r awy			hands, actions							
M 4 \ \ !			D21-Z1-D36-D36-O1			r awy			gate							
M 4 \ 4 !			D21-Z1-D36-Z1-O1			r awy			gate							
M 4 \ 7 K			D21-Z1-D36-Z4-G43			r awy			gate							
M 4 \ 4 #! 4 8			D21-Z1-D36-Z1-M3-X1-Z1-A24			r a xt			combat							
M 4 ?			D21-Z1-O31			r aA			entry into land							
M 4 $ !! p			D21-Z1-V4-G1-X1-N31			r wAt			path, way							
M 4 # K			D21-Z1-Q3-G43			r pw			or				conjunctive			
M # K			D21-Q3-G43			r pw			or				conjunctive			
M 4 ! 4			D21-Z1-O1-Z1			r pr			temple, chapel							
M !			D21-O1			r pr			temple, chapel							
M 4 ! Q			D21-Z1-O1-O49			r pr			temple, chapel							
M 4 * ! 4 . ! 5			D21-Z1-T10-X1-Z1-T14-A1-Z2			r pDtyw			foreigners							
M 4 ). ! 5			D21-Z1-T9-T14-A1-Z2			pDtyw			foreigners							
M 4 )! . 95			D21-Z1-T9-X1-T14-Z6-Z2			pDtyw			foreigners							
M 4 G! 4 ~			D21-Z1-F4-X1-Z1-N35A			r HAt			river mouth							
M G! 4 u			D21-F4-X1-Z1-N36			r HAt			river mouth							
M 4 G! 5 ~ u			D21-Z1-F4-X1-Z2-N35A-N36			r HAt			river mouth				plural			
M 4 : M 7 R			D21-Z1-D2-D21-Z4-N1			r Hry			master, chief							
M 4 R			D21-Z1-N1			r Hry			master, chief							
M 4 : R			D21-Z1-D2-N1			r Hry			master, chief							
M 4 #! 4			D21-Z1-M3-X1-Z1			r xt			weapons							
M 4 e 7 p			D21-Z1-S29-Z4-N31			rssy			quite, entirely, at all							
M 4 Bv 7 n h 4			D21-Z1-O34-N37-Z4-D54-N23-Z1			r sSy			ford ?							
M 4 e ! d !"n			D21-Z1-S29-X1-U30-G1-V2-D54			r stA			ramp							
M 4 """j			D21-Z1-V2-V2-V2-N25			r stAw			necropolis							
M 4 tz ! 4			D21-Z1-N35-N41-X1-Z1			r n idt			uterus							
M 4 b ! K 8 5			D21-Z1-U28-G1-G43-A24-Z2			r DAw			mellay							
